ASLink-PT-01b-ReachabilityCardinality-09 EF 171
ASLink-PT-01b-ReachabilityCardinality-10 AG 8
ASLink-PT-01b-ReachabilityCardinality-11 AG 58
ASLink-PT-01b-ReachabilityCardinality-12 AG 55
ASLink-PT-01b-ReachabilityCardinality-13 EF 7
ASLink-PT-01b-ReachabilityCardinality-14 EF 12
ASLink-PT-01b-ReachabilityCardinality-15 AG 14
ASLink-PT-01b-ReachabilityFireability-00 AG 70
ASLink-PT-01b-ReachabilityFireability-01 EF 5
ASLink-PT-01b-ReachabilityFireability-02 AG 36
ASLink-PT-01b-ReachabilityFireability-03 AG 158
ASLink-PT-01b-ReachabilityFireability-04 AG 44
ASLink-PT-01b-ReachabilityFireability-05 EF 5
ASLink-PT-01b-ReachabilityFireability-06 AG 125
ASLink-PT-01b-ReachabilityFireability-07 EF 56
ASLink-PT-01b-ReachabilityFireability-08 EF 5
ASLink-PT-01b-ReachabilityFireability-09 AG 38
ASLink-PT-01b-ReachabilityFireability-10 AG 9
ASLink-PT-01b-ReachabilityFireability-11 AG 120
ASLink-PT-01b-ReachabilityFireability-12 AG 143
ASLink-PT-01b-ReachabilityFireability-13 EF 5
ASLink-PT-01b-ReachabilityFireability-14 EF 77
ASLink-PT-01b-ReachabilityFireability-15 EF 26
ASLink-PT-02a-ReachabilityCardinality-00 EF 7
ASLink-PT-02a-ReachabilityCardinality-01 AG 7
ASLink-PT-02a-ReachabilityCardinality-02 EF 105
ASLink-PT-02a-ReachabilityCardinality-03 AG 26
ASLink-PT-02a-ReachabilityCardinality-04 EF 96
ASLink-PT-02a-ReachabilityCardinality-05 AG 76
ASLink-PT-02a-ReachabilityCardinality-06 AG 134
ASLink-PT-02a-ReachabilityCardinality-07 EF 268
ASLink-PT-02a-ReachabilityCardinality-08 EF 7
ASLink-PT-02a-ReachabilityCardinality-09 EF 46
ASLink-PT-02a-ReachabilityCardinality-10 AG 200
ASLink-PT-02a-ReachabilityCardinality-11 AG 7
ASLink-PT-02a-ReachabilityCardinality-12 AG 70
ASLink-PT-02a-ReachabilityCardinality-13 EF 128
ASLink-PT-02a-ReachabilityCardinality-14 AG 76
ASLink-PT-02a-ReachabilityCardinality-15 EF 212
ASLink-PT-02a-ReachabilityFireability-00 EF 5
ASLink-PT-02a-ReachabilityFireability-01 EF 127
ASLink-PT-02a-ReachabilityFireability-02 EF 87
ASLink-PT-02a-ReachabilityFireability-03 EF 58
ASLink-PT-02a-ReachabilityFireability-04 EF 128
ASLink-PT-02a-ReachabilityFireability-05 EF 47
ASLink-PT-02a-ReachabilityFireability-06 EF 120
ASLink-PT-02a-ReachabilityFireability-07 AG 55
ASLink-PT-02a-ReachabilityFireability-08 EF 5
ASLink-PT-02a-ReachabilityFireability-09 AG 50
ASLink-PT-02a-ReachabilityFireability-10 EF 5
ASLink-PT-02a-ReachabilityFireability-11 EF 18
ASLink-PT-02a-ReachabilityFireability-12 EF 117
ASLink-PT-02a-ReachabilityFireability-13 EF 125
ASLink-PT-02a-ReachabilityFireability-14 AG 91
ASLink-PT-02a-ReachabilityFireability-15 EF 44
ASLink-PT-02b-ReachabilityCardinality-00 AG 7
ASLink-PT-02b-ReachabilityCardinality-01 EF 20
ASLink-PT-02b-ReachabilityCardinality-02 AG 185
ASLink-PT-02b-ReachabilityCardinality-03 EF 45
ASLink-PT-02b-ReachabilityCardinality-04 AG 212
ASLink-PT-02b-ReachabilityCardinality-05 AG 129
ASLink-PT-02b-ReachabilityCardinality-06 EF 8
ASLink-PT-02b-ReachabilityCardinality-07 EF 9
ASLink-PT-02b-ReachabilityCardinality-08 AG 185
ASLink-PT-02b-ReachabilityCardinality-09 AG 17
ASLink-PT-02b-ReachabilityCardinality-10 AG 76
ASLink-PT-02b-ReachabilityCardinality-11 AG 75
ASLink-PT-02b-ReachabilityCardinality-12 AG 14
ASLink-PT-02b-ReachabilityCardinality-13 EF 7
ASLink-PT-02b-ReachabilityCardinality-14 EF 31
ASLink-PT-02b-ReachabilityCardinality-15 AG 108
ASLink-PT-02b-ReachabilityFireability-00 EF 60
ASLink-PT-02b-ReachabilityFireability-01 EF 57
ASLink-PT-02b-ReachabilityFireability-02 EF 181
ASLink-PT-02b-ReachabilityFireability-03 EF 5
ASLink-PT-02b-ReachabilityFireability-04 AG 6
ASLink-PT-02b-ReachabilityFireability-05 EF 65
ASLink-PT-02b-ReachabilityFireability-06 EF 12
ASLink-PT-02b-ReachabilityFireability-07 AG 6
ASLink-PT-02b-ReachabilityFireability-08 AG 29
ASLink-PT-02b-ReachabilityFireability-09 AG 59
ASLink-PT-02b-ReachabilityFireability-10 EF 87
ASLink-PT-02b-ReachabilityFireability-11 AG 6
ASLink-PT-02b-ReachabilityFireability-12 EF 33
ASLink-PT-02b-ReachabilityFireability-13 EF 35
ASLink-PT-02b-ReachabilityFireability-14 EF 22
ASLink-PT-02b-ReachabilityFireability-15 EF 5
ASLink-PT-03a-ReachabilityCardinality-00 AG 7
ASLink-PT-03a-ReachabilityCardinality-01 EF 14
ASLink-PT-03a-ReachabilityCardinality-02 AG 7
ASLink-PT-03a-ReachabilityCardinality-03 AG 383
ASLink-PT-03a-ReachabilityCardinality-04 AG 162
ASLink-PT-03a-ReachabilityCardinality-05 AG 7
ASLink-PT-03a-ReachabilityCardinality-06 EF 68
ASLink-PT-03a-ReachabilityCardinality-07 EF 7
ASLink-PT-03a-ReachabilityCardinality-08 EF 84
ASLink-PT-03a-ReachabilityCardinality-09 EF 98
ASLink-PT-03a-ReachabilityCardinality-10 EF 9
ASLink-PT-03a-ReachabilityCardinality-11 EF 27
ASLink-PT-03a-ReachabilityCardinality-12 EF 7
ASLink-PT-03a-ReachabilityCardinality-13 EF 169
ASLink-PT-03a-ReachabilityCardinality-14 AG 14
ASLink-PT-03a-ReachabilityCardinality-15 AG 80
ASLink-PT-03a-ReachabilityFireability-00 EF 5
ASLink-PT-03a-ReachabilityFireability-01 EF 69
ASLink-PT-03a-ReachabilityFireability-02 AG 100
ASLink-PT-03a-ReachabilityFireability-03 AG 6
ASLink-PT-03a-ReachabilityFireability-04 AG 62
ASLink-PT-03a-ReachabilityFireability-05 EF 5
ASLink-PT-03a-ReachabilityFireability-06 EF 20
ASLink-PT-03a-ReachabilityFireability-07 AG 65
ASLink-PT-03a-ReachabilityFireability-08 EF 5
ASLink-PT-03a-ReachabilityFireability-09 AG 96
ASLink-PT-03a-ReachabilityFireability-10 EF 129
ASLink-PT-03a-ReachabilityFireability-11 AG 6
ASLink-PT-03a-ReachabilityFireability-12 EF 5
ASLink-PT-03a-ReachabilityFireability-13 AG 6
ASLink-PT-03a-ReachabilityFireability-14 EF 26
ASLink-PT-03a-ReachabilityFireability-15 EF 5
ASLink-PT-03b-ReachabilityCardinality-00 AG 41
ASLink-PT-03b-ReachabilityCardinality-01 AG 122
ASLink-PT-03b-ReachabilityCardinality-02 EF 248
ASLink-PT-03b-ReachabilityCardinality-03 AG 199
ASLink-PT-03b-ReachabilityCardinality-04 EF 8
ASLink-PT-03b-ReachabilityCardinality-05 AG 236
ASLink-PT-03b-ReachabilityCardinality-06 AG 14
ASLink-PT-03b-ReachabilityCardinality-07 AG 369
ASLink-PT-03b-ReachabilityCardinality-08 AG 180
ASLink-PT-03b-ReachabilityCardinality-09 EF 14
ASLink-PT-03b-ReachabilityCardinality-10 EF 226
ASLink-PT-03b-ReachabilityCardinality-11 AG 37
ASLink-PT-03b-ReachabilityCardinality-12 AG 7
ASLink-PT-03b-ReachabilityCardinality-13 AG 7
ASLink-PT-03b-ReachabilityCardinality-14 EF 119
ASLink-PT-03b-ReachabilityCardinality-15 EF 71
ASLink-PT-03b-ReachabilityFireability-00 EF 5
ASLink-PT-03b-ReachabilityFireability-01 AG 43
ASLink-PT-03b-ReachabilityFireability-02 EF 8
ASLink-PT-03b-ReachabilityFireability-03 AG 74
ASLink-PT-03b-ReachabilityFireability-04 AG 55
ASLink-PT-03b-ReachabilityFireability-05 EF 48
ASLink-PT-03b-ReachabilityFireability-06 EF 68
ASLink-PT-03b-ReachabilityFireability-07 EF 5
ASLink-PT-03b-ReachabilityFireability-08 AG 9
ASLink-PT-03b-ReachabilityFireability-09 EF 77
ASLink-PT-03b-ReachabilityFireability-10 EF 5
ASLink-PT-03b-ReachabilityFireability-11 EF 5
ASLink-PT-03b-ReachabilityFireability-12 AG 37
ASLink-PT-03b-ReachabilityFireability-13 AG 122
ASLink-PT-03b-ReachabilityFireability-14 EF 33
ASLink-PT-03b-ReachabilityFireability-15 EF 203
ASLink-PT-04a-ReachabilityCardinality-00 EF 69
ASLink-PT-04a-ReachabilityCardinality-01 AG 172
ASLink-PT-04a-ReachabilityCardinality-02 EF 82
ASLink-PT-04a-ReachabilityCardinality-03 AG 8
ASLink-PT-04a-ReachabilityCardinality-04 AG 121
ASLink-PT-04a-ReachabilityCardinality-05 EF 104
ASLink-PT-04a-ReachabilityCardinality-06 AG 48
ASLink-PT-04a-ReachabilityCardinality-07 AG 8
ASLink-PT-04a-ReachabilityCardinality-08 EF 43
ASLink-PT-04a-ReachabilityCardinality-09 AG 20
ASLink-PT-04a-ReachabilityCardinality-10 AG 98
ASLink-PT-04a-ReachabilityCardinality-11 AG 110
ASLink-PT-04a-ReachabilityCardinality-12 EF 97
ASLink-PT-04a-ReachabilityCardinality-13 EF 38
ASLink-PT-04a-ReachabilityCardinality-14 AG 40
ASLink-PT-04a-ReachabilityCardinality-15 AG 7
ASLink-PT-04a-ReachabilityFireability-00 EF 88
ASLink-PT-04a-ReachabilityFireability-01 EF 12
ASLink-PT-04a-ReachabilityFireability-02 EF 5
ASLink-PT-04a-ReachabilityFireability-03 EF 8
ASLink-PT-04a-ReachabilityFireability-04 AG 37
ASLink-PT-04a-ReachabilityFireability-05 EF 37
ASLink-PT-04a-ReachabilityFireability-06 AG 121
ASLink-PT-04a-ReachabilityFireability-07 AG 106
ASLink-PT-04a-ReachabilityFireability-08 EF 160
ASLink-PT-04a-ReachabilityFireability-09 AG 81
ASLink-PT-04a-ReachabilityFireability-10 EF 82
ASLink-PT-04a-ReachabilityFireability-11 EF 5
ASLink-PT-04a-ReachabilityFireability-12 EF 5
ASLink-PT-04a-ReachabilityFireability-13 AG 6
ASLink-PT-04a-ReachabilityFireability-14 EF 32
ASLink-PT-04a-ReachabilityFireability-15 EF 5
ASLink-PT-04b-ReachabilityCardinality-00 EF 157
ASLink-PT-04b-ReachabilityCardinality-01 AG 7
ASLink-PT-04b-ReachabilityCardinality-02 EF 100
ASLink-PT-04b-ReachabilityCardinality-03 AG 8
ASLink-PT-04b-ReachabilityCardinality-04 AG 8
ASLink-PT-04b-ReachabilityCardinality-05 AG 7
ASLink-PT-04b-ReachabilityCardinality-06 EF 7
ASLink-PT-04b-ReachabilityCardinality-07 AG 14
ASLink-PT-04b-ReachabilityCardinality-08 AG 191
ASLink-PT-04b-ReachabilityCardinality-09 AG 106
ASLink-PT-04b-ReachabilityCardinality-10 EF 140
ASLink-PT-04b-ReachabilityCardinality-11 AG 132
ASLink-PT-04b-ReachabilityCardinality-12 AG 51
ASLink-PT-04b-ReachabilityCardinality-13 EF 19
ASLink-PT-04b-ReachabilityCardinality-14 EF 361
ASLink-PT-04b-ReachabilityCardinality-15 AG 13
ASLink-PT-04b-ReachabilityFireability-00 AG 141
ASLink-PT-04b-ReachabilityFireability-01 AG 6
ASLink-PT-04b-ReachabilityFireability-02 AG 6
ASLink-PT-04b-ReachabilityFireability-03 AG 123
ASLink-PT-04b-ReachabilityFireability-04 AG 47
ASLink-PT-04b-ReachabilityFireability-05 EF 5
ASLink-PT-04b-ReachabilityFireability-06 AG 185
ASLink-PT-04b-ReachabilityFireability-07 AG 82
ASLink-PT-04b-ReachabilityFireability-08 AG 29
ASLink-PT-04b-ReachabilityFireability-09 AG 6
ASLink-PT-04b-ReachabilityFireability-10 AG 82
ASLink-PT-04b-ReachabilityFireability-11 EF 5
ASLink-PT-04b-ReachabilityFireability-12 EF 5
ASLink-PT-04b-ReachabilityFireability-13 AG 6
ASLink-PT-04b-ReachabilityFireability-14 AG 10
ASLink-PT-04b-ReachabilityFireability-15 AG 10
ASLink-PT-05a-ReachabilityCardinality-00 AG 62
ASLink-PT-05a-ReachabilityCardinality-01 AG 7
ASLink-PT-05a-ReachabilityCardinality-02 AG 14
ASLink-PT-05a-ReachabilityCardinality-03 EF 7
ASLink-PT-05a-ReachabilityCardinality-04 AG 175
ASLink-PT-05a-ReachabilityCardinality-05 EF 257
ASLink-PT-05a-ReachabilityCardinality-06 AG 8
ASLink-PT-05a-ReachabilityCardinality-07 EF 118
ASLink-PT-05a-ReachabilityCardinality-08 EF 260
ASLink-PT-05a-ReachabilityCardinality-09 EF 132
ASLink-PT-05a-ReachabilityCardinality-10 EF 7
ASLink-PT-05a-ReachabilityCardinality-11 AG 88
ASLink-PT-05a-ReachabilityCardinality-12 EF 128
ASLink-PT-05a-ReachabilityCardinality-13 AG 15
ASLink-PT-05a-ReachabilityCardinality-14 EF 7
ASLink-PT-05a-ReachabilityCardinality-15 EF 89
ASLink-PT-05a-ReachabilityFireability-00 AG 6
ASLink-PT-05a-ReachabilityFireability-01 EF 23
ASLink-PT-05a-ReachabilityFireability-02 EF 37
ASLink-PT-05a-ReachabilityFireability-03 AG 9
ASLink-PT-05a-ReachabilityFireability-04 EF 5
ASLink-PT-05a-ReachabilityFireability-05 EF 5
ASLink-PT-05a-ReachabilityFireability-06 AG 101
ASLink-PT-05a-ReachabilityFireability-07 AG 6
ASLink-PT-05a-ReachabilityFireability-08 EF 5
ASLink-PT-05a-ReachabilityFireability-09 AG 6
ASLink-PT-05a-ReachabilityFireability-10 EF 5
ASLink-PT-05a-ReachabilityFireability-11 EF 181
ASLink-PT-05a-ReachabilityFireability-12 EF 95
ASLink-PT-05a-ReachabilityFireability-13 EF 5
ASLink-PT-05a-ReachabilityFireability-14 AG 6
ASLink-PT-05a-ReachabilityFireability-15 EF 89
ASLink-PT-05b-ReachabilityCardinality-00 AG 159
ASLink-PT-05b-ReachabilityCardinality-01 EF 69
ASLink-PT-05b-ReachabilityCardinality-02 AG 7
ASLink-PT-05b-ReachabilityCardinality-03 EF 267
ASLink-PT-05b-ReachabilityCardinality-04 EF 84
ASLink-PT-05b-ReachabilityCardinality-05 AG 7
ASLink-PT-05b-ReachabilityCardinality-06 EF 22
ASLink-PT-05b-ReachabilityCardinality-07 AG 160
ASLink-PT-05b-ReachabilityCardinality-08 EF 28
ASLink-PT-05b-ReachabilityCardinality-09 AG 18
ASLink-PT-05b-ReachabilityCardinality-10 EF 7
ASLink-PT-05b-ReachabilityCardinality-11 AG 82
ASLink-PT-05b-ReachabilityCardinality-12 EF 30
ASLink-PT-05b-ReachabilityCardinality-13 AG 8
ASLink-PT-05b-ReachabilityCardinality-14 AG 28
ASLink-PT-05b-ReachabilityCardinality-15 AG 8
ASLink-PT-05b-ReachabilityFireability-00 EF 5
ASLink-PT-05b-ReachabilityFireability-01 EF 5
ASLink-PT-05b-ReachabilityFireability-02 EF 5
ASLink-PT-05b-ReachabilityFireability-03 EF 78
ASLink-PT-05b-ReachabilityFireability-04 EF 125
ASLink-PT-05b-ReachabilityFireability-05 EF 55
ASLink-PT-05b-ReachabilityFireability-06 AG 12
ASLink-PT-05b-ReachabilityFireability-07 AG 115
ASLink-PT-05b-ReachabilityFireability-08 EF 93
ASLink-PT-05b-ReachabilityFireability-09 EF 52
ASLink-PT-05b-ReachabilityFireability-10 AG 52
ASLink-PT-05b-ReachabilityFireability-11 EF 65
ASLink-PT-05b-ReachabilityFireability-12 EF 11
ASLink-PT-05b-ReachabilityFireability-13 EF 71
ASLink-PT-05b-ReachabilityFireability-14 AG 9
ASLink-PT-05b-ReachabilityFireability-15 EF 5
ASLink-PT-06a-ReachabilityCardinality-00 AG 7
ASLink-PT-06a-ReachabilityCardinality-01 EF 8
ASLink-PT-06a-ReachabilityCardinality-02 EF 154
ASLink-PT-06a-ReachabilityCardinality-03 EF 209
ASLink-PT-06a-ReachabilityCardinality-04 AG 180
ASLink-PT-06a-ReachabilityCardinality-05 AG 7
ASLink-PT-06a-ReachabilityCardinality-06 EF 7
ASLink-PT-06a-ReachabilityCardinality-07 EF 184
ASLink-PT-06a-ReachabilityCardinality-08 AG 8
ASLink-PT-06a-ReachabilityCardinality-09 AG 29
ASLink-PT-06a-ReachabilityCardinality-10 EF 7
ASLink-PT-06a-ReachabilityCardinality-11 AG 8
ASLink-PT-06a-ReachabilityCardinality-12 AG 8
ASLink-PT-06a-ReachabilityCardinality-13 AG 7
ASLink-PT-06a-ReachabilityCardinality-14 EF 40
ASLink-PT-06a-ReachabilityCardinality-15 AG 160
ASLink-PT-06a-ReachabilityFireability-00 EF 5
ASLink-PT-06a-ReachabilityFireability-01 EF 5
ASLink-PT-06a-ReachabilityFireability-02 EF 9
ASLink-PT-06a-ReachabilityFireability-03 EF 102
ASLink-PT-06a-ReachabilityFireability-04 EF 5
ASLink-PT-06a-ReachabilityFireability-05 EF 45
ASLink-PT-06a-ReachabilityFireability-06 EF 83
ASLink-PT-06a-ReachabilityFireability-07 AG 77
ASLink-PT-06a-ReachabilityFireability-08 AG 6
ASLink-PT-06a-ReachabilityFireability-09 EF 60
ASLink-PT-06a-ReachabilityFireability-10 EF 107
ASLink-PT-06a-ReachabilityFireability-11 AG 24
ASLink-PT-06a-ReachabilityFireability-12 EF 5
ASLink-PT-06a-ReachabilityFireability-13 EF 48
ASLink-PT-06a-ReachabilityFireability-14 EF 13
ASLink-PT-06a-ReachabilityFireability-15 EF 79
ASLink-PT-06b-ReachabilityCardinality-00 AG 118
ASLink-PT-06b-ReachabilityCardinality-01 EF 9
ASLink-PT-06b-ReachabilityCardinality-02 EF 14
ASLink-PT-06b-ReachabilityCardinality-03 AG 13
ASLink-PT-06b-ReachabilityCardinality-04 EF 49
ASLink-PT-06b-ReachabilityCardinality-05 EF 7
ASLink-PT-06b-ReachabilityCardinality-06 AG 8
ASLink-PT-06b-ReachabilityCardinality-07 EF 7
ASLink-PT-06b-ReachabilityCardinality-08 AG 258
ASLink-PT-06b-ReachabilityCardinality-09 EF 7
ASLink-PT-06b-ReachabilityCardinality-10 AG 76
ASLink-PT-06b-ReachabilityCardinality-11 EF 9
ASLink-PT-06b-ReachabilityCardinality-12 EF 104
ASLink-PT-06b-ReachabilityCardinality-13 EF 182
ASLink-PT-06b-ReachabilityCardinality-14 EF 132
ASLink-PT-06b-ReachabilityCardinality-15 EF 91
ASLink-PT-06b-ReachabilityFireability-00 EF 8
ASLink-PT-06b-ReachabilityFireability-01 AG 6
ASLink-PT-06b-ReachabilityFireability-02 EF 51
ASLink-PT-06b-ReachabilityFireability-03 EF 5
ASLink-PT-06b-ReachabilityFireability-04 EF 70
ASLink-PT-06b-ReachabilityFireability-05 EF 85
ASLink-PT-06b-ReachabilityFireability-06 AG 44
ASLink-PT-06b-ReachabilityFireability-07 EF 5
ASLink-PT-06b-ReachabilityFireability-08 EF 105
ASLink-PT-06b-ReachabilityFireability-09 AG 92
ASLink-PT-06b-ReachabilityFireability-10 EF 129
ASLink-PT-06b-ReachabilityFireability-11 EF 124
ASLink-PT-06b-ReachabilityFireability-12 EF 5
ASLink-PT-06b-ReachabilityFireability-13 EF 5
ASLink-PT-06b-ReachabilityFireability-14 EF 5
ASLink-PT-06b-ReachabilityFireability-15 EF 55
ASLink-PT-07a-ReachabilityCardinality-00 EF 7
ASLink-PT-07a-ReachabilityCardinality-01 EF 124
ASLink-PT-07a-ReachabilityCardinality-02 EF 27
ASLink-PT-07a-ReachabilityCardinality-03 EF 99
ASLink-PT-07a-ReachabilityCardinality-04 EF 7
ASLink-PT-07a-ReachabilityCardinality-05 AG 141
ASLink-PT-07a-ReachabilityCardinality-06 EF 9
ASLink-PT-07a-ReachabilityCardinality-07 AG 8
ASLink-PT-07a-ReachabilityCardinality-08 AG 184
ASLink-PT-07a-ReachabilityCardinality-09 AG 302
ASLink-PT-07a-ReachabilityCardinality-10 AG 46
ASLink-PT-07a-ReachabilityCardinality-11 EF 201
ASLink-PT-07a-ReachabilityCardinality-12 EF 9
ASLink-PT-07a-ReachabilityCardinality-13 EF 9
ASLink-PT-07a-ReachabilityCardinality-14 EF 76
ASLink-PT-07a-ReachabilityCardinality-15 EF 112
ASLink-PT-07a-ReachabilityFireability-00 EF 40
ASLink-PT-07a-ReachabilityFireability-01 EF 71
ASLink-PT-07a-ReachabilityFireability-02 AG 56
ASLink-PT-07a-ReachabilityFireability-03 EF 105
ASLink-PT-07a-ReachabilityFireability-04 EF 5
ASLink-PT-07a-ReachabilityFireability-05 AG 180
ASLink-PT-07a-ReachabilityFireability-06 AG 53
ASLink-PT-07a-ReachabilityFireability-07 AG 77
ASLink-PT-07a-ReachabilityFireability-08 EF 81
ASLink-PT-07a-ReachabilityFireability-09 EF 32
ASLink-PT-07a-ReachabilityFireability-10 AG 55
ASLink-PT-07a-ReachabilityFireability-11 EF 5
ASLink-PT-07a-ReachabilityFireability-12 EF 58
ASLink-PT-07a-ReachabilityFireability-13 AG 62
ASLink-PT-07a-ReachabilityFireability-14 EF 45
ASLink-PT-07a-ReachabilityFireability-15 AG 6
ASLink-PT-07b-ReachabilityCardinality-00 EF 49
ASLink-PT-07b-ReachabilityCardinality-01 EF 187
ASLink-PT-07b-ReachabilityCardinality-02 AG 65
ASLink-PT-07b-ReachabilityCardinality-03 AG 7
ASLink-PT-07b-ReachabilityCardinality-04 AG 98
ASLink-PT-07b-ReachabilityCardinality-05 AG 25
ASLink-PT-07b-ReachabilityCardinality-06 EF 68
ASLink-PT-07b-ReachabilityCardinality-07 AG 96
ASLink-PT-07b-ReachabilityCardinality-08 AG 167
ASLink-PT-07b-ReachabilityCardinality-09 EF 156
ASLink-PT-07b-ReachabilityCardinality-10 AG 111
ASLink-PT-07b-ReachabilityCardinality-11 AG 8
ASLink-PT-07b-ReachabilityCardinality-12 AG 51
ASLink-PT-07b-ReachabilityCardinality-13 EF 13
ASLink-PT-07b-ReachabilityCardinality-14 EF 24
ASLink-PT-07b-ReachabilityCardinality-15 AG 18
ASLink-PT-07b-ReachabilityFireability-00 AG 97
ASLink-PT-07b-ReachabilityFireability-01 EF 12
ASLink-PT-07b-ReachabilityFireability-02 AG 6
ASLink-PT-07b-ReachabilityFireability-03 AG 27
ASLink-PT-07b-ReachabilityFireability-04 EF 5
ASLink-PT-07b-ReachabilityFireability-05 AG 6
ASLink-PT-07b-ReachabilityFireability-06 EF 5
ASLink-PT-07b-ReachabilityFireability-07 EF 31
ASLink-PT-07b-ReachabilityFireability-08 EF 5
ASLink-PT-07b-ReachabilityFireability-09 AG 42
ASLink-PT-07b-ReachabilityFireability-10 EF 15
ASLink-PT-07b-ReachabilityFireability-11 EF 12
ASLink-PT-07b-ReachabilityFireability-12 AG 104
ASLink-PT-07b-ReachabilityFireability-13 AG 67
ASLink-PT-07b-ReachabilityFireability-14 EF 12
ASLink-PT-07b-ReachabilityFireability-15 EF 295
ASLink-PT-08a-ReachabilityCardinality-00 EF 7
ASLink-PT-08a-ReachabilityCardinality-01 AG 8
ASLink-PT-08a-ReachabilityCardinality-02 EF 214
ASLink-PT-08a-ReachabilityCardinality-03 AG 138
ASLink-PT-08a-ReachabilityCardinality-04 EF 13
