ASLink-PT-02a-ReachabilityCardinality-00 AG 9
ASLink-PT-02a-ReachabilityCardinality-01 EF 1
ASLink-PT-02a-ReachabilityCardinality-02 AG 4
ASLink-PT-02a-ReachabilityCardinality-03 AG 2
ASLink-PT-02a-ReachabilityCardinality-04 AG 1
ASLink-PT-02a-ReachabilityCardinality-05 AG 6
ASLink-PT-02a-ReachabilityCardinality-06 EF 9
ASLink-PT-02a-ReachabilityCardinality-07 AG 6
ASLink-PT-02a-ReachabilityCardinality-08 EF 3
ASLink-PT-02a-ReachabilityCardinality-09 AG 6
ASLink-PT-02a-ReachabilityCardinality-10 EF 3
ASLink-PT-02a-ReachabilityCardinality-11 EF 7
ASLink-PT-02a-ReachabilityCardinality-12 AG 1
ASLink-PT-02a-ReachabilityCardinality-13 EF 1
ASLink-PT-02a-ReachabilityCardinality-14 EF 12
ASLink-PT-02a-ReachabilityCardinality-15 AG 3
ASLink-PT-02a-ReachabilityFireability-00 AG 17
ASLink-PT-02a-ReachabilityFireability-01 EF 1
ASLink-PT-02a-ReachabilityFireability-02 EF 11
ASLink-PT-02a-ReachabilityFireability-03 AG 8
ASLink-PT-02a-ReachabilityFireability-04 EF 14
ASLink-PT-02a-ReachabilityFireability-05 AG 2
ASLink-PT-02a-ReachabilityFireability-06 AG 23
ASLink-PT-02a-ReachabilityFireability-07 EF 22
ASLink-PT-02a-ReachabilityFireability-08 AG 2
ASLink-PT-02a-ReachabilityFireability-09 EF 3
ASLink-PT-02a-ReachabilityFireability-10 AG 5
ASLink-PT-02a-ReachabilityFireability-11 AG 2
ASLink-PT-02a-ReachabilityFireability-12 EF 6
ASLink-PT-02a-ReachabilityFireability-13 AG 4
ASLink-PT-02a-ReachabilityFireability-14 EF 7
ASLink-PT-02a-ReachabilityFireability-15 EF 10
ASLink-PT-02b-ReachabilityCardinality-00 AG 9
ASLink-PT-02b-ReachabilityCardinality-01 AG 8
ASLink-PT-02b-ReachabilityCardinality-02 EF 12
ASLink-PT-02b-ReachabilityCardinality-03 AG 9
ASLink-PT-02b-ReachabilityCardinality-04 AG 1
ASLink-PT-02b-ReachabilityCardinality-05 EF 1
ASLink-PT-02b-ReachabilityCardinality-06 EF 11
ASLink-PT-02b-ReachabilityCardinality-07 AG 1
ASLink-PT-02b-ReachabilityCardinality-08 AG 9
ASLink-PT-02b-ReachabilityCardinality-09 EF 1
ASLink-PT-02b-ReachabilityCardinality-10 EF 2
ASLink-PT-02b-ReachabilityCardinality-11 EF 10
ASLink-PT-02b-ReachabilityCardinality-12 AG 2
ASLink-PT-02b-ReachabilityCardinality-13 AG 9
ASLink-PT-02b-ReachabilityCardinality-14 EF 6
ASLink-PT-02b-ReachabilityCardinality-15 EF 1
ASLink-PT-02b-ReachabilityFireability-00 AG 10
ASLink-PT-02b-ReachabilityFireability-01 EF 10
ASLink-PT-02b-ReachabilityFireability-02 EF 1
ASLink-PT-02b-ReachabilityFireability-03 EF 1
ASLink-PT-02b-ReachabilityFireability-04 EF 1
ASLink-PT-02b-ReachabilityFireability-05 EF 1
ASLink-PT-02b-ReachabilityFireability-06 EF 19
ASLink-PT-02b-ReachabilityFireability-07 EF 7
ASLink-PT-02b-ReachabilityFireability-08 AG 4
ASLink-PT-02b-ReachabilityFireability-09 EF 7
ASLink-PT-02b-ReachabilityFireability-10 EF 1
ASLink-PT-02b-ReachabilityFireability-11 AG 2
ASLink-PT-02b-ReachabilityFireability-12 EF 10
ASLink-PT-02b-ReachabilityFireability-13 EF 10
ASLink-PT-02b-ReachabilityFireability-14 EF 13
ASLink-PT-02b-ReachabilityFireability-15 EF 13
ASLink-PT-03a-ReachabilityCardinality-00 AG 3
ASLink-PT-03a-ReachabilityCardinality-01 AG 3
ASLink-PT-03a-ReachabilityCardinality-02 AG 10
ASLink-PT-03a-ReachabilityCardinality-03 AG 2
ASLink-PT-03a-ReachabilityCardinality-04 AG 1
ASLink-PT-03a-ReachabilityCardinality-05 AG 2
ASLink-PT-03a-ReachabilityCardinality-06 EF 9
ASLink-PT-03a-ReachabilityCardinality-07 AG 11
ASLink-PT-03a-ReachabilityCardinality-08 EF 7
ASLink-PT-03a-ReachabilityCardinality-09 EF 3
ASLink-PT-03a-ReachabilityCardinality-10 AG 9
ASLink-PT-03a-ReachabilityCardinality-11 AG 1
ASLink-PT-03a-ReachabilityCardinality-12 EF 3
ASLink-PT-03a-ReachabilityCardinality-13 AG 8
ASLink-PT-03a-ReachabilityCardinality-14 EF 1
ASLink-PT-03a-ReachabilityCardinality-15 AG 1
ASLink-PT-03a-ReachabilityFireability-00 AG 2
ASLink-PT-03a-ReachabilityFireability-01 AG 2
ASLink-PT-03a-ReachabilityFireability-02 EF 10
ASLink-PT-03a-ReachabilityFireability-03 AG 7
ASLink-PT-03a-ReachabilityFireability-04 AG 10
ASLink-PT-03a-ReachabilityFireability-05 EF 7
ASLink-PT-03a-ReachabilityFireability-06 AG 2
ASLink-PT-03a-ReachabilityFireability-07 EF 1
ASLink-PT-03a-ReachabilityFireability-08 AG 18
ASLink-PT-03a-ReachabilityFireability-09 AG 9
ASLink-PT-03a-ReachabilityFireability-10 AG 4
ASLink-PT-03a-ReachabilityFireability-11 AG 9
ASLink-PT-03a-ReachabilityFireability-12 EF 1
ASLink-PT-03a-ReachabilityFireability-13 EF 7
ASLink-PT-03a-ReachabilityFireability-14 EF 15
ASLink-PT-03a-ReachabilityFireability-15 EF 1
ASLink-PT-03b-ReachabilityCardinality-00 EF 1
ASLink-PT-03b-ReachabilityCardinality-01 AG 13
ASLink-PT-03b-ReachabilityCardinality-02 EF 1
ASLink-PT-03b-ReachabilityCardinality-03 EF 3
ASLink-PT-03b-ReachabilityCardinality-04 EF 2
ASLink-PT-03b-ReachabilityCardinality-05 AG 1
ASLink-PT-03b-ReachabilityCardinality-06 AG 2
ASLink-PT-03b-ReachabilityCardinality-07 EF 1
ASLink-PT-03b-ReachabilityCardinality-08 AG 11
ASLink-PT-03b-ReachabilityCardinality-09 AG 3
ASLink-PT-03b-ReachabilityCardinality-10 EF 1
ASLink-PT-03b-ReachabilityCardinality-11 AG 1
ASLink-PT-03b-ReachabilityCardinality-12 EF 3
ASLink-PT-03b-ReachabilityCardinality-13 AG 6
ASLink-PT-03b-ReachabilityCardinality-14 EF 1
ASLink-PT-03b-ReachabilityCardinality-15 AG 1
ASLink-PT-03b-ReachabilityFireability-00 EF 1
ASLink-PT-03b-ReachabilityFireability-01 AG 18
ASLink-PT-03b-ReachabilityFireability-02 AG 2
ASLink-PT-03b-ReachabilityFireability-03 EF 11
ASLink-PT-03b-ReachabilityFireability-04 EF 5
ASLink-PT-03b-ReachabilityFireability-05 EF 16
ASLink-PT-03b-ReachabilityFireability-06 EF 1
ASLink-PT-03b-ReachabilityFireability-07 AG 12
ASLink-PT-03b-ReachabilityFireability-08 AG 4
ASLink-PT-03b-ReachabilityFireability-09 EF 9
ASLink-PT-03b-ReachabilityFireability-10 AG 8
ASLink-PT-03b-ReachabilityFireability-11 EF 10
ASLink-PT-03b-ReachabilityFireability-12 EF 5
ASLink-PT-03b-ReachabilityFireability-13 EF 13
ASLink-PT-03b-ReachabilityFireability-14 EF 1
ASLink-PT-03b-ReachabilityFireability-15 EF 3
ASLink-PT-04a-ReachabilityCardinality-00 AG 7
ASLink-PT-04a-ReachabilityCardinality-01 AG 1
ASLink-PT-04a-ReachabilityCardinality-02 EF 8
ASLink-PT-04a-ReachabilityCardinality-03 EF 6
ASLink-PT-04a-ReachabilityCardinality-04 AG 9
ASLink-PT-04a-ReachabilityCardinality-05 AG 2
ASLink-PT-04a-ReachabilityCardinality-06 EF 1
ASLink-PT-04a-ReachabilityCardinality-07 AG 12
ASLink-PT-04a-ReachabilityCardinality-08 AG 1
ASLink-PT-04a-ReachabilityCardinality-09 EF 1
ASLink-PT-04a-ReachabilityCardinality-10 EF 1
ASLink-PT-04a-ReachabilityCardinality-11 EF 1
ASLink-PT-04a-ReachabilityCardinality-12 EF 7
ASLink-PT-04a-ReachabilityCardinality-13 EF 6
ASLink-PT-04a-ReachabilityCardinality-14 EF 3
ASLink-PT-04a-ReachabilityCardinality-15 EF 13
ASLink-PT-04a-ReachabilityFireability-00 AG 4
ASLink-PT-04a-ReachabilityFireability-01 EF 9
ASLink-PT-04a-ReachabilityFireability-02 EF 10
ASLink-PT-04a-ReachabilityFireability-03 EF 11
ASLink-PT-04a-ReachabilityFireability-04 EF 1
ASLink-PT-04a-ReachabilityFireability-05 EF 21
ASLink-PT-04a-ReachabilityFireability-06 EF 3
ASLink-PT-04a-ReachabilityFireability-07 EF 18
ASLink-PT-04a-ReachabilityFireability-08 EF 8
ASLink-PT-04a-ReachabilityFireability-09 EF 1
ASLink-PT-04a-ReachabilityFireability-10 AG 2
ASLink-PT-04a-ReachabilityFireability-11 EF 11
ASLink-PT-04a-ReachabilityFireability-12 EF 7
ASLink-PT-04a-ReachabilityFireability-13 EF 1
ASLink-PT-04a-ReachabilityFireability-14 EF 1
ASLink-PT-04a-ReachabilityFireability-15 EF 8
ASLink-PT-04b-ReachabilityCardinality-00 AG 6
ASLink-PT-04b-ReachabilityCardinality-01 EF 14
ASLink-PT-04b-ReachabilityCardinality-02 AG 7
ASLink-PT-04b-ReachabilityCardinality-03 EF 6
ASLink-PT-04b-ReachabilityCardinality-04 AG 1
ASLink-PT-04b-ReachabilityCardinality-05 AG 1
ASLink-PT-04b-ReachabilityCardinality-06 EF 1
ASLink-PT-04b-ReachabilityCardinality-07 AG 1
ASLink-PT-04b-ReachabilityCardinality-08 EF 7
ASLink-PT-04b-ReachabilityCardinality-09 EF 1
ASLink-PT-04b-ReachabilityCardinality-10 EF 1
ASLink-PT-04b-ReachabilityCardinality-11 AG 13
ASLink-PT-04b-ReachabilityCardinality-12 AG 9
ASLink-PT-04b-ReachabilityCardinality-13 AG 2
ASLink-PT-04b-ReachabilityCardinality-14 AG 2
ASLink-PT-04b-ReachabilityCardinality-15 AG 5
ASLink-PT-04b-ReachabilityFireability-00 AG 10
ASLink-PT-04b-ReachabilityFireability-01 EF 4
ASLink-PT-04b-ReachabilityFireability-02 AG 16
ASLink-PT-04b-ReachabilityFireability-03 AG 14
ASLink-PT-04b-ReachabilityFireability-04 AG 8
ASLink-PT-04b-ReachabilityFireability-05 AG 2
ASLink-PT-04b-ReachabilityFireability-06 AG 7
ASLink-PT-04b-ReachabilityFireability-07 EF 1
ASLink-PT-04b-ReachabilityFireability-08 AG 2
ASLink-PT-04b-ReachabilityFireability-09 EF 5
ASLink-PT-04b-ReachabilityFireability-10 EF 1
ASLink-PT-04b-ReachabilityFireability-11 EF 1
ASLink-PT-04b-ReachabilityFireability-12 AG 9
ASLink-PT-04b-ReachabilityFireability-13 AG 11
ASLink-PT-04b-ReachabilityFireability-14 AG 15
ASLink-PT-04b-ReachabilityFireability-15 EF 14
ASLink-PT-05a-ReachabilityCardinality-00 AG 3
ASLink-PT-05a-ReachabilityCardinality-01 AG 1
ASLink-PT-05a-ReachabilityCardinality-02 EF 11
ASLink-PT-05a-ReachabilityCardinality-03 EF 12
ASLink-PT-05a-ReachabilityCardinality-04 AG 1
ASLink-PT-05a-ReachabilityCardinality-05 AG 3
ASLink-PT-05a-ReachabilityCardinality-06 EF 1
ASLink-PT-05a-ReachabilityCardinality-07 AG 9
ASLink-PT-05a-ReachabilityCardinality-08 AG 12
ASLink-PT-05a-ReachabilityCardinality-09 AG 3
ASLink-PT-05a-ReachabilityCardinality-10 AG 7
ASLink-PT-05a-ReachabilityCardinality-11 EF 7
ASLink-PT-05a-ReachabilityCardinality-12 EF 1
ASLink-PT-05a-ReachabilityCardinality-13 EF 10
ASLink-PT-05a-ReachabilityCardinality-14 AG 13
ASLink-PT-05a-ReachabilityCardinality-15 AG 7
ASLink-PT-05a-ReachabilityFireability-00 AG 2
ASLink-PT-05a-ReachabilityFireability-01 EF 1
ASLink-PT-05a-ReachabilityFireability-02 AG 2
ASLink-PT-05a-ReachabilityFireability-03 EF 1
ASLink-PT-05a-ReachabilityFireability-04 EF 3
ASLink-PT-05a-ReachabilityFireability-05 EF 8
ASLink-PT-05a-ReachabilityFireability-06 AG 2
ASLink-PT-05a-ReachabilityFireability-07 EF 1
ASLink-PT-05a-ReachabilityFireability-08 EF 18
ASLink-PT-05a-ReachabilityFireability-09 EF 1
ASLink-PT-05a-ReachabilityFireability-10 AG 13
ASLink-PT-05a-ReachabilityFireability-11 AG 14
ASLink-PT-05a-ReachabilityFireability-12 AG 12
ASLink-PT-05a-ReachabilityFireability-13 AG 9
ASLink-PT-05a-ReachabilityFireability-14 AG 22
ASLink-PT-05a-ReachabilityFireability-15 EF 1
ASLink-PT-05b-ReachabilityCardinality-00 EF 8
ASLink-PT-05b-ReachabilityCardinality-01 EF 3
ASLink-PT-05b-ReachabilityCardinality-02 AG 1
ASLink-PT-05b-ReachabilityCardinality-03 AG 3
ASLink-PT-05b-ReachabilityCardinality-04 AG 7
ASLink-PT-05b-ReachabilityCardinality-05 AG 6
ASLink-PT-05b-ReachabilityCardinality-06 AG 8
ASLink-PT-05b-ReachabilityCardinality-07 EF 1
ASLink-PT-05b-ReachabilityCardinality-08 EF 3
ASLink-PT-05b-ReachabilityCardinality-09 AG 10
ASLink-PT-05b-ReachabilityCardinality-10 AG 12
ASLink-PT-05b-ReachabilityCardinality-11 EF 7
ASLink-PT-05b-ReachabilityCardinality-12 EF 15
ASLink-PT-05b-ReachabilityCardinality-13 AG 6
ASLink-PT-05b-ReachabilityCardinality-14 AG 7
ASLink-PT-05b-ReachabilityCardinality-15 AG 12
ASLink-PT-05b-ReachabilityFireability-00 EF 3
ASLink-PT-05b-ReachabilityFireability-01 AG 5
ASLink-PT-05b-ReachabilityFireability-02 AG 13
ASLink-PT-05b-ReachabilityFireability-03 EF 1
ASLink-PT-05b-ReachabilityFireability-04 AG 11
ASLink-PT-05b-ReachabilityFireability-05 AG 14
ASLink-PT-05b-ReachabilityFireability-06 EF 1
ASLink-PT-05b-ReachabilityFireability-07 AG 24
ASLink-PT-05b-ReachabilityFireability-08 AG 7
ASLink-PT-05b-ReachabilityFireability-09 EF 19
ASLink-PT-05b-ReachabilityFireability-10 EF 1
ASLink-PT-05b-ReachabilityFireability-11 EF 7
ASLink-PT-05b-ReachabilityFireability-12 AG 7
ASLink-PT-05b-ReachabilityFireability-13 EF 13
ASLink-PT-05b-ReachabilityFireability-14 EF 1
ASLink-PT-05b-ReachabilityFireability-15 EF 1
ASLink-PT-06a-ReachabilityCardinality-00 EF 1
ASLink-PT-06a-ReachabilityCardinality-01 AG 13
ASLink-PT-06a-ReachabilityCardinality-02 AG 11
ASLink-PT-06a-ReachabilityCardinality-03 EF 2
ASLink-PT-06a-ReachabilityCardinality-04 EF 1
ASLink-PT-06a-ReachabilityCardinality-05 EF 2
ASLink-PT-06a-ReachabilityCardinality-06 EF 8
ASLink-PT-06a-ReachabilityCardinality-07 AG 5
ASLink-PT-06a-ReachabilityCardinality-08 EF 8
ASLink-PT-06a-ReachabilityCardinality-09 EF 1
ASLink-PT-06a-ReachabilityCardinality-10 AG 2
ASLink-PT-06a-ReachabilityCardinality-11 EF 1
ASLink-PT-06a-ReachabilityCardinality-12 EF 10
ASLink-PT-06a-ReachabilityCardinality-13 AG 2
ASLink-PT-06a-ReachabilityCardinality-14 EF 8
ASLink-PT-06a-ReachabilityCardinality-15 AG 1
ASLink-PT-06a-ReachabilityFireability-00 EF 1
ASLink-PT-06a-ReachabilityFireability-01 EF 14
ASLink-PT-06a-ReachabilityFireability-02 AG 10
ASLink-PT-06a-ReachabilityFireability-03 EF 1
ASLink-PT-06a-ReachabilityFireability-04 EF 1
ASLink-PT-06a-ReachabilityFireability-05 AG 8
ASLink-PT-06a-ReachabilityFireability-06 AG 2
ASLink-PT-06a-ReachabilityFireability-07 EF 1
ASLink-PT-06a-ReachabilityFireability-08 AG 11
ASLink-PT-06a-ReachabilityFireability-09 AG 16
ASLink-PT-06a-ReachabilityFireability-10 EF 1
ASLink-PT-06a-ReachabilityFireability-11 AG 9
ASLink-PT-06a-ReachabilityFireability-12 AG 15
ASLink-PT-06a-ReachabilityFireability-13 EF 3
ASLink-PT-06a-ReachabilityFireability-14 EF 1
ASLink-PT-06a-ReachabilityFireability-15 EF 10
ASLink-PT-06b-ReachabilityCardinality-00 AG 3
ASLink-PT-06b-ReachabilityCardinality-01 EF 2
ASLink-PT-06b-ReachabilityCardinality-02 EF 1
ASLink-PT-06b-ReachabilityCardinality-03 AG 10
ASLink-PT-06b-ReachabilityCardinality-04 AG 9
ASLink-PT-06b-ReachabilityCardinality-05 AG 9
ASLink-PT-06b-ReachabilityCardinality-06 EF 13
ASLink-PT-06b-ReachabilityCardinality-07 AG 1
ASLink-PT-06b-ReachabilityCardinality-08 EF 3
ASLink-PT-06b-ReachabilityCardinality-09 AG 2
ASLink-PT-06b-ReachabilityCardinality-10 EF 9
ASLink-PT-06b-ReachabilityCardinality-11 AG 2
ASLink-PT-06b-ReachabilityCardinality-12 EF 1
ASLink-PT-06b-ReachabilityCardinality-13 EF 1
ASLink-PT-06b-ReachabilityCardinality-14 AG 2
ASLink-PT-06b-ReachabilityCardinality-15 AG 12
ASLink-PT-06b-ReachabilityFireability-00 EF 9
ASLink-PT-06b-ReachabilityFireability-01 AG 20
ASLink-PT-06b-ReachabilityFireability-02 AG 18
ASLink-PT-06b-ReachabilityFireability-03 EF 1
ASLink-PT-06b-ReachabilityFireability-04 EF 1
ASLink-PT-06b-ReachabilityFireability-05 EF 12
ASLink-PT-06b-ReachabilityFireability-06 EF 1
ASLink-PT-06b-ReachabilityFireability-07 EF 11
ASLink-PT-06b-ReachabilityFireability-08 AG 10
ASLink-PT-06b-ReachabilityFireability-09 EF 9
ASLink-PT-06b-ReachabilityFireability-10 AG 4
ASLink-PT-06b-ReachabilityFireability-11 AG 10
ASLink-PT-06b-ReachabilityFireability-12 EF 7
ASLink-PT-06b-ReachabilityFireability-13 EF 1
ASLink-PT-06b-ReachabilityFireability-14 EF 1
ASLink-PT-06b-ReachabilityFireability-15 AG 14
ASLink-PT-07a-ReachabilityCardinality-00 AG 2
ASLink-PT-07a-ReachabilityCardinality-01 EF 11
ASLink-PT-07a-ReachabilityCardinality-02 AG 8
ASLink-PT-07a-ReachabilityCardinality-03 EF 8
ASLink-PT-07a-ReachabilityCardinality-04 EF 3
ASLink-PT-07a-ReachabilityCardinality-05 AG 11
ASLink-PT-07a-ReachabilityCardinality-06 AG 1
ASLink-PT-07a-ReachabilityCardinality-07 EF 6
ASLink-PT-07a-ReachabilityCardinality-08 AG 6
ASLink-PT-07a-ReachabilityCardinality-09 AG 4
ASLink-PT-07a-ReachabilityCardinality-10 AG 2
ASLink-PT-07a-ReachabilityCardinality-11 AG 1
ASLink-PT-07a-ReachabilityCardinality-12 EF 7
ASLink-PT-07a-ReachabilityCardinality-13 EF 1
ASLink-PT-07a-ReachabilityCardinality-14 EF 6
ASLink-PT-07a-ReachabilityCardinality-15 AG 1
ASLink-PT-07a-ReachabilityFireability-00 AG 9
ASLink-PT-07a-ReachabilityFireability-01 AG 13
ASLink-PT-07a-ReachabilityFireability-02 EF 1
ASLink-PT-07a-ReachabilityFireability-03 EF 17
ASLink-PT-07a-ReachabilityFireability-04 EF 1
ASLink-PT-07a-ReachabilityFireability-05 AG 15
ASLink-PT-07a-ReachabilityFireability-06 AG 19
ASLink-PT-07a-ReachabilityFireability-07 EF 7
ASLink-PT-07a-ReachabilityFireability-08 AG 4
ASLink-PT-07a-ReachabilityFireability-09 EF 11
ASLink-PT-07a-ReachabilityFireability-10 EF 1
ASLink-PT-07a-ReachabilityFireability-11 EF 1
ASLink-PT-07a-ReachabilityFireability-12 EF 6
ASLink-PT-07a-ReachabilityFireability-13 EF 1
ASLink-PT-07a-ReachabilityFireability-14 AG 14
ASLink-PT-07a-ReachabilityFireability-15 AG 4
ASLink-PT-07b-ReachabilityCardinality-00 EF 3
ASLink-PT-07b-ReachabilityCardinality-01 AG 9
ASLink-PT-07b-ReachabilityCardinality-02 EF 12
ASLink-PT-07b-ReachabilityCardinality-03 EF 1
ASLink-PT-07b-ReachabilityCardinality-04 EF 11
ASLink-PT-07b-ReachabilityCardinality-05 EF 3
ASLink-PT-07b-ReachabilityCardinality-06 EF 1
ASLink-PT-07b-ReachabilityCardinality-07 AG 12
ASLink-PT-07b-ReachabilityCardinality-08 EF 11
ASLink-PT-07b-ReachabilityCardinality-09 EF 8
ASLink-PT-07b-ReachabilityCardinality-10 AG 1
ASLink-PT-07b-ReachabilityCardinality-11 AG 1
ASLink-PT-07b-ReachabilityCardinality-12 EF 3
ASLink-PT-07b-ReachabilityCardinality-13 EF 1
ASLink-PT-07b-ReachabilityCardinality-14 EF 7
ASLink-PT-07b-ReachabilityCardinality-15 AG 8
ASLink-PT-07b-ReachabilityFireability-00 AG 10
ASLink-PT-07b-ReachabilityFireability-01 EF 1
ASLink-PT-07b-ReachabilityFireability-02 AG 8
ASLink-PT-07b-ReachabilityFireability-03 AG 4
ASLink-PT-07b-ReachabilityFireability-04 EF 11
ASLink-PT-07b-ReachabilityFireability-05 EF 1
ASLink-PT-07b-ReachabilityFireability-06 EF 14
ASLink-PT-07b-ReachabilityFireability-07 EF 3
ASLink-PT-07b-ReachabilityFireability-08 EF 1
ASLink-PT-07b-ReachabilityFireability-09 EF 9
ASLink-PT-07b-ReachabilityFireability-10 EF 17
ASLink-PT-07b-ReachabilityFireability-11 EF 1
ASLink-PT-07b-ReachabilityFireability-12 EF 18
ASLink-PT-07b-ReachabilityFireability-13 EF 11
ASLink-PT-07b-ReachabilityFireability-14 AG 2
ASLink-PT-07b-ReachabilityFireability-15 EF 11
ASLink-PT-08a-ReachabilityCardinality-00 AG 12
ASLink-PT-08a-ReachabilityCardinality-01 EF 1
ASLink-PT-08a-ReachabilityCardinality-02 AG 1
ASLink-PT-08a-ReachabilityCardinality-03 EF 7
ASLink-PT-08a-ReachabilityCardinality-04 EF 7
